symbol_id,ratio
21017078,0.3115862965791133
91471736,0.5749709530724757
112162455,0.3787724960414507
119981197,0.8345157067181961
131880263,0.8224670297443529
135448428,0.5013572360267093
190505523,0.3222967554423756
215042534,0.5053712157751326
233562186,0.6068533136558045
274044452,0.4082565772328248
277094434,1.0666697659647262
287566707,0.5799153083678107
300930735,0.6445598454987252
322195984,0.49801431532941753
345185514,0.38853885976929076
357934744,0.7536288756603485
365983392,1.1736804390972662
384888276,0.7039279912071835
410410549,0.4905279806769645
437620995,0.3089699187347987
467373863,0.5407210227730913
472225445,0.5269743437476958
475423027,0.2556135957081019
489745769,0.8395110155240484
492388109,0.4171349840597726
497358944,0.6936164063496865
517044301,0.542276281110036
521727649,0.8823394615261586
524393483,0.9219359261779723
551615498,0.6182996951159665
551696679,0.39513699552688764
561367407,0.8797651656343882
562317272,0.9482444139998029
580927515,0.9064126656405912
592836602,0.8522660154870114
594371651,0.3801441893689968
598853759,0.6030137065054963
606268354,0.6699085026576572
621968218,0.3125193193098608
622838522,0.8969776948057409
637952191,0.7642899810782061
689926167,0.7140106145404211
690089372,0.5577191054021411
711438691,0.4811077340655673
713361128,0.40752641285462504
730180589,0.4395140982246326
741003329,0.6269885728283087
744950942,0.6411686998823004
744954676,0.6381761840999558
750188684,0.2493861229925345
757366526,0.255377529283482
789151983,1.0587785085418475
794515221,0.9430885512090824
811494802,0.657215250982295
821145794,0.2786748147885402
870015018,0.8403692985157962
891285607,0.369248320151173
908510254,0.41643276195417067
914326221,0.8043580495498442
936880521,0.4785144592442085
951848558,0.5999218256303844
976464316,0.4254655572182219
977509408,0.3883084250945439
985550812,0.6344018511219499
1006986679,0.31621820621853114
1029677210,0.27305661145065285
1077784782,0.5453682522607325
1084320043,0.5156126538892358
1106122882,1.2312479739297792
1124962330,0.31008099381599113
1136394022,0.3189941692637863
1165777220,1.0566141050610787
1187728599,0.9088997900751021
1192306769,0.7694575319562894
1204373172,0.2783314512541579
1208642969,0.7894451712045616
1215570788,0.7245303401251769
1247698721,0.5467827450235437
1254938535,0.7877424642208144
1293883710,0.6218445515588183
1314802257,0.6345768144121597
1315550174,0.3611718176318328
1319997702,0.6602141383221175
1321469392,0.7425936590339975
1371922640,0.7487304165376675
1373658589,0.5889842085394432
1419991101,0.14841729287802208
1454265837,1.1013103929579784
1491250107,0.9870333855821551
1517608970,0.6412605981106874
1563886982,0.6230856380283694
1564587193,0.345049656634915
1587658992,0.8269004575856427
1601864881,0.6616080007647596
1604824491,0.5615841294498657
1610278423,0.6074443044219249
1636384769,0.4374339822029937
1650110848,0.27665434570945946
1663067900,0.44405619334749286
1693846744,0.23819204793231805
1694371381,0.46437023372337705
1703268723,0.4787073747975347
1703768560,0.4678305101786629
1706904734,0.49513768295192734
1715102655,0.809289160812423
1743320898,0.7872569524761354
1765302320,2.194927874022351
1767845436,0.7031668442042118
1776605267,0.2489740742624152
1779417223,0.6610538755157402
1788423698,0.8875530704523066
1820510757,
1832211192,0.2500138303107987
1892496014,0.8710413568666423
1934988993,0.9696639921641633
1938107672,0.36585878335824196
1943082632,0.38519066608334585
1958324384,0.29556128707759666
2011235524,0.9071043500563359
2030961717,0.5101227817590388
2035001349,0.5062480027398516
2060727951,1.0005110408705673
2064490413,0.27346465699610284
2086835548,0.4893857459761431
2091634813,0.8061978061221119
2093071476,0.7479016854995322
2117223019,0.5385090424608242
2122173022,0.7653131266287152
2124132376,0.5718391813992242
2159556487,0.5326430691592011
2176833686,0.7737220435059164
2201403875,0.8098707739306408
2213398676,0.4861560505582753
2237877031,0.6819957150411601
2254595328,0.42858821952409654
2260315277,0.6387830135504459
2261388636,0.9127539776911845
2270085871,0.8970180670987294
2271647336,0.54534650578303
2310415046,0.7823591907030577
2311475241,0.41253595923494507
2341274918,0.5821991612055839
2346036021,0.4736212847583299
2359042753,0.3151122277757532
2369192654,0.5183280095662364
2370035670,0.6884468667806597
2376045256,0.4025004261039508
2376416502,0.5859440377048034
2389446050,0.290323554938714
2403784509,0.8526923269506735
2443654246,0.7971869560338922
2475258360,0.38198523701286285
2506986361,0.4401415540408228
2524054893,0.4387183001956134
2545831030,0.2212930443075296
2551735880,0.4378205249769042
2560074792,0.5568125064822623
2565256561,1.0445057523596681
2600168204,0.665842073746803
2626378231,0.5399789612464597
2630004849,0.9682494087185101
2649132303,0.5490726363582024
2649561822,0.5038574555381908
2657081625,0.35743818001693023
2701946875,0.4484811510430733
2730486371,0.7985422926692245
2733749753,0.9149020633362569
2754781702,0.5390578440071173
2767552695,0.5841589488505096
2783870791,0.9411120038725681
2809088665,0.8637674141927866
2818023153,1.1222578796200786
2824634504,0.8453019091406656
2881995264,1.082220719485168
2891149301,0.6173613806792898
2898970845,0.46506978449541453
2934940713,0.6845013467336272
2950785599,1.029334077193275
2962699438,0.9385954623400031
2973517277,0.7134493703405848
2995293486,0.3186812699585132
3003661381,0.32456427680976835
3003875429,1.1641427417534869
3020057914,0.37487087002725267
3023354289,0.2950133266833708
3089966707,0.5711062923993959
3104145317,0.7615835690652737
3111149808,0.38433331378038216
3114222922,0.5769485185464909
3129797640,0.7781157055229623
3140242052,0.5130719722032495
3157333624,0.3894341561179775
3178400986,0.53687113289341
3182016731,0.16885403472937024
3203406500,0.22932947949104515
3211366774,0.7003589476447208
3250518832,0.6936706768621818
3254854950,0.6246837150794463
3259844819,0.6058072306150052
3265557904,0.5679878109362332
3266265223,0.7523581775572357
3272603192,0.8389866150608278
3291909561,0.7664573223533792
3295402184,0.5842748294315141
3304047430,0.5014329749828554
3312231523,0.6688713367942055
3319595658,0.36691464844976257
3321896361,0.6018188458749796
3331946226,0.6671118595869612
3363110733,0.7142355567697908
3369662088,0.9061784422128052
3393812818,0.2733419582277673
3416433472,0.8397775780289162
3497060487,0.5766120269693723
3506712551,0.5711022344952702
3511765146,0.5825980759894355
3519562545,0.3400103660165859
3527885921,0.5144933546474499
3528195755,0.2807164670729011
3535871240,0.3204280422842649
3536252257,0.8727924120509594
3540395020,0.6280381750316218
3560771560,0.6447209646896991
3579616376,0.6349979681586196
3602890446,0.5486343611909691
3606088645,0.4497666218625878
3640035827,0.6144162466539801
3662164185,0.5683590012377941
3671445886,0.9028560576706862
3699658684,0.5921435093760646
3710583431,1.1536775989020875
3714710080,0.6141283421251281
3717019397,0.6182711693362016
3725099004,12.868859444647192
3725463595,0.7570652182905991
3745391423,0.46053546965796505
3750019300,0.4776849920927545
3751963275,0.8845930245786248
3777114271,0.7261533585038763
3787540371,0.28977757421011086
3788087337,0.4685747189645644
3795554568,0.47816207132718486
3809329833,0.12283842316381913
3824492588,0.2816834184410107
3828240888,0.33990948926010456
3851340166,0.466187309806172
3877009253,0.14898957121516337
3881407510,0.6040149111466344
3903676407,0.5244886124405322
3907912359,0.625971173284479
3912618557,0.7032558702256891
3940393727,0.5573059311818567
3966173817,0.7254444890676887
4021060771,0.8341516420275131
4032044492,0.7827776355312712
4032872075,0.5467590528909589
4035881349,0.5015022479259604
4048736230,0.18108861214264727
4051331096,1.029318837360413
4052789731,0.3140507702130533
4056737147,0.12071729725114226
4079637949,0.3693804710296627
4098560656,0.4129177907339557
4130286398,0.3519114712424111
4137194210,0.5577946618914077
4142384931,0.698483953050416
4149601155,0.4689205657268327
4167554863,0.16046716926736684
4176694962,0.5489234121148275
4178439312,0.5704673628634932
4182417126,0.4944477702673224
4191610756,0.5922707109876745
4197357929,0.4882625275473185
4208072651,0.9336053588403369
4235834149,0.47145927821415495
4246344024,0.4999042699249527
4252738441,0.7962500826425293
4253147687,0.45595183037713
4275461595,0.9222408129612694
4277526998,0.7532362804958757
4289015540,0.590473464773195
4290933888,0.21851530431385607
4293935692,0.5300255628606552
